heuristics_version,animals_f1_score,architecture_f1_score,art_f1_score,chemistry_f1_score,culture_f1_score,diagrams_f1_score,events_f1_score,food_f1_score,geology_&_fossils_f1_score,history_f1_score,landscapes_f1_score,literature_f1_score,logos_&_symbols_f1_score,maps_&_flags_f1_score,mathematics_f1_score,medicine_&_health_f1_score,monuments_&_memorials_f1_score,music_f1_score,nature_f1_score,people_f1_score,places_f1_score,plants_f1_score,stem_f1_score,society_f1_score,space_f1_score,sports_f1_score,technology_&_engineering_f1_score,transportation_f1_score,macro_avg_f1_score,micro_avg_f1_score,samples_avg_f1_score,weighted_avg_f1_score,animals_precision,architecture_precision,art_precision,chemistry_precision,culture_precision,diagrams_precision,events_precision,food_precision,geology_&_fossils_precision,history_precision,landscapes_precision,literature_precision,logos_&_symbols_precision,maps_&_flags_precision,mathematics_precision,medicine_&_health_precision,monuments_&_memorials_precision,music_precision,nature_precision,people_precision,places_precision,plants_precision,stem_precision,society_precision,space_precision,sports_precision,technology_&_engineering_precision,transportation_precision,macro_avg_precision,micro_avg_precision,samples_avg_precision,weighted_avg_precision,animals_recall,architecture_recall,art_recall,chemistry_recall,culture_recall,diagrams_recall,events_recall,food_recall,geology_&_fossils_recall,history_recall,landscapes_recall,literature_recall,logos_&_symbols_recall,maps_&_flags_recall,mathematics_recall,medicine_&_health_recall,monuments_&_memorials_recall,music_recall,nature_recall,people_recall,places_recall,plants_recall,stem_recall,society_recall,space_recall,sports_recall,technology_&_engineering_recall,transportation_recall,macro_avg_recall,micro_avg_recall,samples_avg_recall,weighted_avg_recall,animals_support,architecture_support,art_support,chemistry_support,culture_support,diagrams_support,events_support,food_support,geology_&_fossils_support,history_support,landscapes_support,literature_support,logos_&_symbols_support,maps_&_flags_support,mathematics_support,medicine_&_health_support,monuments_&_memorials_support,music_support,nature_support,people_support,places_support,plants_support,stem_support,society_support,space_support,sports_support,technology_&_engineering_support,transportation_support,macro_avg_support,micro_avg_support,samples_avg_support,weighted_avg_support
head+lookahead+depth+embedding25,0.5,0.4444444444444444,0.2417582417582418,0.48275862068965514,0.44776119402985065,0.56,0.23076923076923073,0.7368421052631577,0.5000000000000001,0.27956989247311825,0.37499999999999994,0.3428571428571429,0.5333333333333333,0.5882352941176471,0.5161290322580645,0.4166666666666667,0.4848484848484849,0.43478260869565216,0.3655913978494624,0.36303630363036304,0.6564102564102564,0.33333333333333337,0.6236559139784946,0.5226666666666666,0.2857142857142857,0.7027027027027025,0.09230769230769231,0.4897959183673469,0.448248955827332,0.46357615894039733,0.4680220489491374,0.48666931753663484,0.625,0.37209302325581395,0.1506849315068493,0.35,0.2952755905511811,0.875,0.14634146341463414,0.7,0.36363636363636365,0.21311475409836064,0.6,0.23076923076923078,1.0,0.8333333333333334,0.38095238095238093,0.3125,0.4,0.4166666666666667,0.265625,0.24017467248908297,0.5614035087719298,1.0,0.5209580838323353,0.36162361623616235,0.23076923076923078,0.5652173913043478,0.057692307692307696,0.34285714285714286,0.4432745961477626,0.343980343980344,0.40079188565427093,0.42301736269622114,0.4166666666666667,0.5517241379310345,0.6111111111111112,0.7777777777777778,0.9259259259259259,0.4117647058823529,0.5454545454545454,0.7777777777777778,0.8,0.40625,0.2727272727272727,0.6666666666666666,0.36363636363636365,0.45454545454545453,0.8,0.625,0.6153846153846154,0.45454545454545453,0.5862068965517241,0.7432432432432432,0.7901234567901234,0.2,0.7767857142857143,0.9423076923076923,0.375,0.9285714285714286,0.23076923076923078,0.8571428571428571,0.6038253212748227,0.7106598984771574,0.7029889325760886,0.7106598984771574,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
head+lookahead+depth+embedding30,0.5,0.4444444444444444,0.2417582417582418,0.48275862068965514,0.44642857142857145,0.56,0.23076923076923073,0.7368421052631577,0.5000000000000001,0.27956989247311825,0.37499999999999994,0.3428571428571429,0.5333333333333333,0.5882352941176471,0.48484848484848486,0.4166666666666667,0.4848484848484849,0.43478260869565216,0.35789473684210527,0.36842105263157904,0.6632124352331606,0.33333333333333337,0.6214285714285714,0.5226666666666666,0.2857142857142857,0.7027027027027025,0.09230769230769231,0.4897959183673469,0.44716501847933127,0.4634448574969022,0.46785149235656237,0.48674042727158545,0.625,0.37209302325581395,0.1506849315068493,0.35,0.29411764705882354,0.875,0.14634146341463414,0.7,0.36363636363636365,0.21311475409836064,0.6,0.23076923076923078,1.0,0.8333333333333334,0.34782608695652173,0.3125,0.4,0.4166666666666667,0.25757575757575757,0.24347826086956523,0.5714285714285714,1.0,0.5178571428571429,0.36162361623616235,0.23076923076923078,0.5652173913043478,0.057692307692307696,0.34285714285714286,0.44212796151024375,0.34353949785670546,0.4004278256571835,0.4230817102000023,0.4166666666666667,0.5517241379310345,0.6111111111111112,0.7777777777777778,0.9259259259259259,0.4117647058823529,0.5454545454545454,0.7777777777777778,0.8,0.40625,0.2727272727272727,0.6666666666666666,0.36363636363636365,0.45454545454545453,0.8,0.625,0.6153846153846154,0.45454545454545453,0.5862068965517241,0.7567567567567568,0.7901234567901234,0.2,0.7767857142857143,0.9423076923076923,0.375,0.9285714285714286,0.23076923076923078,0.8571428571428571,0.6043079467574481,0.7119289340101523,0.7037534585699724,0.7119289340101523,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
head+lookahead+embedding,0.6666666666666665,0.47727272727272724,0.25396825396825395,0.3111111111111111,0.4852941176470588,0.6153846153846153,0.26666666666666666,0.7999999999999999,0.5517241379310345,0.3157894736842105,0.37499999999999994,0.33333333333333326,0.42857142857142855,0.5555555555555556,0.4,0.22222222222222224,0.3703703703703704,0.4210526315789474,0.36170212765957444,0.45161290322580644,0.6703296703296704,0.30769230769230765,0.6056338028169015,0.6,0.2857142857142857,0.7222222222222223,0.11940298507462686,0.4150943396226415,0.44247814129722285,0.49504950495049505,0.4922306501374584,0.5071679671804463,0.6,0.3559322033898305,0.17777777777777778,0.19444444444444445,0.34554973821989526,0.8888888888888888,0.17647058823529413,0.7272727272727273,0.42105263157894735,0.36,0.6,0.23809523809523808,1.0,0.7142857142857143,0.3333333333333333,0.2,0.35714285714285715,0.5,0.26153846153846155,0.375,0.6039603960396039,0.6666666666666666,0.5,0.4444444444444444,0.23076923076923078,0.5909090909090909,0.07407407407407407,0.28205128205128205,0.43641642104135014,0.3938484621155289,0.44710086888985967,0.45146191764928395,0.75,0.7241379310344828,0.4444444444444444,0.7777777777777778,0.8148148148148148,0.47058823529411764,0.5454545454545454,0.8888888888888888,0.8,0.28125,0.2727272727272727,0.5555555555555556,0.2727272727272727,0.45454545454545453,0.5,0.25,0.38461538461538464,0.36363636363636365,0.5862068965517241,0.5675675675675675,0.7530864197530864,0.2,0.7678571428571429,0.9230769230769231,0.375,0.9285714285714286,0.3076923076923077,0.7857142857142857,0.5623548897607444,0.666243654822335,0.6610382991116937,0.666243654822335,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
head+lookahead+embedding+depth,0.6666666666666665,0.45569620253164556,0.23880597014925373,0.3888888888888889,0.45425867507886436,0.6153846153846153,0.2553191489361702,0.7999999999999999,0.5517241379310345,0.3103448275862069,0.37499999999999994,0.3870967741935484,0.42857142857142855,0.5555555555555556,0.5384615384615384,0.33333333333333326,0.3703703703703704,0.4210526315789474,0.3902439024390244,0.39784946236559143,0.6206896551724138,0.30769230769230765,0.6285714285714286,0.576051779935275,0.2857142857142857,0.7222222222222223,0.1176470588235294,0.44897959183673464,0.4515068735711029,0.48513449740443604,0.4803860557240567,0.4984168935783354,0.6,0.36,0.16326530612244897,0.25925925925925924,0.3050847457627119,0.8888888888888888,0.16666666666666666,0.7272727272727273,0.42105263157894735,0.34615384615384615,0.6,0.2727272727272727,1.0,0.7142857142857143,0.4375,0.3,0.35714285714285715,0.5,0.3018867924528302,0.33035714285714285,0.5806451612903226,0.6666666666666666,0.5238095238095238,0.43414634146341463,0.23076923076923078,0.5909090909090909,0.07272727272727272,0.3142857142857143,0.44519653046759106,0.386175807663411,0.4366551050037289,0.4473658252862005,0.75,0.6206896551724138,0.4444444444444444,0.7777777777777778,0.8888888888888888,0.47058823529411764,0.5454545454545454,0.8888888888888888,0.8,0.28125,0.2727272727272727,0.6666666666666666,0.2727272727272727,0.45454545454545453,0.7,0.375,0.38461538461538464,0.36363636363636365,0.5517241379310345,0.5,0.6666666666666666,0.2,0.7857142857142857,0.8557692307692307,0.375,0.9285714285714286,0.3076923076923077,0.7857142857142857,0.5683840426392405,0.6522842639593909,0.6445755060433959,0.6522842639593909,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
head+lookahead+embedding10,0.0,0.4117647058823529,0.3,0.3,0.535031847133758,0.5416666666666667,0.26666666666666666,0.8421052631578948,0.56,0.21739130434782608,0.37499999999999994,0.2857142857142857,0.5333333333333333,0.5882352941176471,0.14285714285714288,0.28571428571428575,0.4444444444444445,0.23529411764705885,0.31578947368421056,0.4070796460176991,0.6451612903225807,0.0,0.4919786096256684,0.5560975609756098,0.0,0.4,0.24242424242424246,0.4680851063829786,0.3711369745398697,0.4600416956219597,0.39338138925294885,0.4514702002211176,0.0,0.358974358974359,0.2727272727272727,0.2727272727272727,0.5526315789473685,0.9285714285714286,0.21052631578947367,0.8,0.4666666666666667,0.35714285714285715,0.6,0.21052631578947367,1.0,0.8333333333333334,0.25,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.5897435897435898,0.6756756756756757,0.0,0.6133333333333333,0.5643564356435643,0.0,0.45454545454545453,0.2,0.3333333333333333,0.439525713744615,0.5084485407066052,0.4084971603320227,0.5349066834989469,0.0,0.4827586206896552,0.3333333333333333,0.3333333333333333,0.5185185185185185,0.38235294117647056,0.36363636363636365,0.8888888888888888,0.7,0.15625,0.2727272727272727,0.4444444444444444,0.36363636363636365,0.45454545454545453,0.1,0.25,0.46153846153846156,0.18181818181818182,0.20689655172413793,0.3108108108108108,0.6172839506172839,0.0,0.4107142857142857,0.5480769230769231,0.0,0.35714285714285715,0.3076923076923077,0.7857142857142857,0.36543264824212984,0.4200507614213198,0.4331804281345566,0.4200507614213198,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
head+lookahead+embedding10+depth,0.5,0.5063291139240508,0.23655913978494625,0.42424242424242425,0.5018450184501845,0.5714285714285713,0.23076923076923073,0.7999999999999999,0.38095238095238093,0.28,0.37499999999999994,0.3428571428571429,0.5333333333333333,0.5555555555555556,0.5161290322580645,0.35714285714285715,0.47058823529411764,0.43478260869565216,0.3137254901960784,0.4974619289340102,0.6565656565656566,0.33333333333333337,0.6354515050167223,0.5925925925925927,0.48,0.7027027027027025,0.1095890410958904,0.45283018867924535,0.456848824421598,0.49407634927599825,0.5091763571121369,0.5153815540404469,0.625,0.4,0.14666666666666667,0.2916666666666667,0.35789473684210527,0.9333333333333333,0.14634146341463414,0.7272727272727273,0.25,0.20588235294117646,0.6,0.23076923076923078,1.0,0.7142857142857143,0.38095238095238093,0.25,0.38095238095238093,0.4166666666666667,0.2191780821917808,0.3983739837398374,0.5555555555555556,1.0,0.5080213903743316,0.43636363636363634,0.35294117647058826,0.5652173913043478,0.06666666666666667,0.3076923076923077,0.4452748039686692,0.37759892689470154,0.4535023674931931,0.4495400278330185,0.4166666666666667,0.6896551724137931,0.6111111111111112,0.7777777777777778,0.8395061728395061,0.4117647058823529,0.5454545454545454,0.8888888888888888,0.8,0.4375,0.2727272727272727,0.6666666666666666,0.36363636363636365,0.45454545454545453,0.8,0.625,0.6153846153846154,0.45454545454545453,0.5517241379310345,0.6621621621621622,0.8024691358024691,0.2,0.8482142857142857,0.9230769230769231,0.75,0.9285714285714286,0.3076923076923077,0.8571428571428571,0.6250672895226405,0.7144670050761421,0.7164445900684433,0.7144670050761421,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
head+lookahead+embedding15,0.0,0.42857142857142855,0.27906976744186046,0.3636363636363637,0.5393258426966292,0.5714285714285713,0.25641025641025644,0.7999999999999999,0.5333333333333333,0.3076923076923077,0.37499999999999994,0.2962962962962963,0.5333333333333333,0.6666666666666665,0.14285714285714288,0.14285714285714288,0.4444444444444445,0.45454545454545453,0.4074074074074074,0.5076923076923077,0.6436781609195402,0.0,0.49107142857142855,0.6023166023166023,0.0,0.6111111111111112,0.17543859649122806,0.4363636363636364,0.3932338429673033,0.48320565704183854,0.43472821775574066,0.4803142686505216,0.0,0.32727272727272727,0.24,0.3076923076923077,0.4948453608247423,0.9333333333333333,0.17857142857142858,0.7272727272727273,0.4,0.4,0.6,0.2222222222222222,1.0,0.8571428571428571,0.25,0.16666666666666666,0.42857142857142855,0.45454545454545453,0.44,0.5892857142857143,0.6021505376344086,0.0,0.49107142857142855,0.5032258064516129,0.0,0.5,0.11363636363636363,0.2926829268292683,0.4114353318401676,0.45104510451045104,0.42623780399009753,0.4850135469450903,0.0,0.6206896551724138,0.3333333333333333,0.4444444444444444,0.5925925925925926,0.4117647058823529,0.45454545454545453,0.8888888888888888,0.8,0.25,0.2727272727272727,0.4444444444444444,0.36363636363636365,0.5454545454545454,0.1,0.125,0.46153846153846156,0.45454545454545453,0.3793103448275862,0.44594594594594594,0.691358024691358,0.0,0.49107142857142855,0.75,0.0,0.7857142857142857,0.38461538461538464,0.8571428571428571,0.4410272817398168,0.5203045685279187,0.5281345565749235,0.5203045685279187,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
head+lookahead+embedding15+depth,0.5714285714285715,0.5,0.23376623376623376,0.39999999999999997,0.4844290657439447,0.5714285714285713,0.21818181818181817,0.8421052631578948,0.38095238095238093,0.3,0.37499999999999994,0.3870967741935484,0.42857142857142855,0.5555555555555556,0.23255813953488375,0.3225806451612903,0.47058823529411764,0.4999999999999999,0.33333333333333337,0.5464480874316939,0.6733668341708544,0.33333333333333337,0.6198083067092652,0.5903614457831325,0.375,0.7222222222222223,0.12765957446808512,0.45283018867924535,0.4481645003250502,0.49014567266495285,0.501973681753981,0.5153365157064543,0.6666666666666666,0.39215686274509803,0.15254237288135594,0.2692307692307692,0.33653846153846156,0.9333333333333333,0.13636363636363635,0.8,0.25,0.22058823529411764,0.6,0.2727272727272727,1.0,0.7142857142857143,0.15151515151515152,0.21739130434782608,0.38095238095238093,0.46153846153846156,0.2328767123287671,0.45871559633027525,0.5677966101694916,1.0,0.48258706467661694,0.4298245614035088,0.25,0.5909090909090909,0.07407407407407407,0.3076923076923077,0.4410823800358708,0.36998706338939197,0.4416248549276072,0.44920460352242153,0.5,0.6896551724137931,0.5,0.7777777777777778,0.8641975308641975,0.4117647058823529,0.5454545454545454,0.8888888888888888,0.8,0.46875,0.2727272727272727,0.6666666666666666,0.2727272727272727,0.45454545454545453,0.5,0.625,0.6153846153846154,0.5454545454545454,0.5862068965517241,0.6756756756756757,0.8271604938271605,0.2,0.8660714285714286,0.9423076923076923,0.75,0.9285714285714286,0.46153846153846156,0.8571428571428571,0.6247739065347789,0.7258883248730964,0.7215996796272026,0.7258883248730964,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
head+lookahead+embedding20,0.0,0.37894736842105264,0.3103448275862069,0.41379310344827586,0.5110132158590308,0.6,0.23809523809523805,0.7777777777777778,0.48484848484848486,0.28571428571428575,0.37499999999999994,0.3448275862068966,0.5333333333333333,0.6666666666666665,0.14814814814814817,0.08333333333333333,0.42857142857142855,0.5217391304347826,0.27272727272727276,0.5034965034965034,0.6086956521739131,0.0,0.48905109489051096,0.5795053003533569,0.10526315789473685,0.6486486486486486,0.12765957446808512,0.4210526315789474,0.38779477730988987,0.4552845528455285,0.425556257859493,0.46520480399723874,0.0,0.2727272727272727,0.225,0.3,0.3972602739726027,0.9375,0.16129032258064516,0.7777777777777778,0.34782608695652173,0.3333333333333333,0.6,0.25,1.0,0.8571428571428571,0.11764705882352941,0.0625,0.4,0.5,0.24324324324324326,0.5217391304347826,0.5436893203883495,0.0,0.41358024691358025,0.4581005586592179,0.09090909090909091,0.5217391304347826,0.07407407407407407,0.27906976744186046,0.3816481980647687,0.37966101694915255,0.3965875442939663,0.43128544019717024,0.0,0.6206896551724138,0.5,0.6666666666666666,0.7160493827160493,0.4411764705882353,0.45454545454545453,0.7777777777777778,0.8,0.25,0.2727272727272727,0.5555555555555556,0.36363636363636365,0.5454545454545454,0.2,0.125,0.46153846153846156,0.5454545454545454,0.3103448275862069,0.4864864864864865,0.691358024691358,0.0,0.5982142857142857,0.7884615384615384,0.125,0.8571428571428571,0.46153846153846156,0.8571428571428571,0.4811414818070498,0.5685279187817259,0.5747196738022426,0.5685279187817259,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
head+lookahead+embedding20+depth,0.5714285714285715,0.47727272727272724,0.2564102564102564,0.43750000000000006,0.45086705202312133,0.6,0.16901408450704225,0.7999999999999999,0.5333333333333333,0.28865979381443296,0.37499999999999994,0.3529411764705882,0.42857142857142855,0.5555555555555556,0.2745098039215686,0.4,0.5,0.36363636363636365,0.2695035460992908,0.40559440559440557,0.6467661691542288,0.33333333333333337,0.5802469135802469,0.5340599455040872,0.18181818181818182,0.7027027027027025,0.09259259259259259,0.45833333333333326,0.4299875453806212,0.44743935309973043,0.46079470139103174,0.4788913186509993,0.6666666666666666,0.3559322033898305,0.16666666666666666,0.30434782608695654,0.2943396226415094,0.9375,0.1,0.7272727272727273,0.4,0.2153846153846154,0.6,0.24,1.0,0.7142857142857143,0.17073170731707318,0.3333333333333333,0.42105263157894735,0.36363636363636365,0.16964285714285715,0.27358490566037735,0.5416666666666666,1.0,0.44339622641509435,0.3726235741444867,0.12,0.5652173913043478,0.05263157894736842,0.3235294117647059,0.42405152465379675,0.32117191818684354,0.38877781240166565,0.4077665831562554,0.5,0.7241379310344828,0.5555555555555556,0.7777777777777778,0.9629629629629629,0.4411764705882353,0.5454545454545454,0.8888888888888888,0.8,0.4375,0.2727272727272727,0.6666666666666666,0.2727272727272727,0.45454545454545453,0.7,0.5,0.6153846153846154,0.36363636363636365,0.6551724137931034,0.7837837837837838,0.8024691358024691,0.2,0.8392857142857143,0.9423076923076923,0.375,0.9285714285714286,0.38461538461538464,0.7857142857142857,0.613430772029427,0.7373096446700508,0.7271552351827582,0.7373096446700508,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
head+lookahead+embedding25,0.15384615384615385,0.41237113402061853,0.22500000000000003,0.21428571428571427,0.45051194539249145,0.5,0.22641509433962262,0.7777777777777778,0.4444444444444444,0.2898550724637681,0.37499999999999994,0.35714285714285715,0.42857142857142855,0.5882352941176471,0.21052631578947367,0.15384615384615383,0.3703703703703704,0.45454545454545453,0.18181818181818182,0.5170068027210885,0.6217616580310881,0.0,0.5526315789473685,0.5442622950819672,0.2,0.6666666666666665,0.10526315789473684,0.46153846153846156,0.37441764334476907,0.4240860215053764,0.4198672647134601,0.4559842243137302,1.0,0.29411764705882354,0.14516129032258066,0.1276595744680851,0.3113207547169811,0.5769230769230769,0.14285714285714285,0.7777777777777778,0.3076923076923077,0.2702702702702703,0.6,0.2631578947368421,1.0,0.8333333333333334,0.1276595744680851,0.1111111111111111,0.35714285714285715,0.45454545454545453,0.11403508771929824,0.5205479452054794,0.5357142857142857,0.0,0.4375,0.4129353233830846,0.16666666666666666,0.5454545454545454,0.058333333333333334,0.3157894736842105,0.38598952602091546,0.32075471698113206,0.37048537174683965,0.4082218602782778,0.08333333333333333,0.6896551724137931,0.5,0.6666666666666666,0.8148148148148148,0.4411764705882353,0.5454545454545454,0.7777777777777778,0.8,0.3125,0.2727272727272727,0.5555555555555556,0.2727272727272727,0.45454545454545453,0.6,0.25,0.38461538461538464,0.45454545454545453,0.4482758620689655,0.5135135135135135,0.7407407407407407,0.0,0.75,0.7980769230769231,0.25,0.8571428571428571,0.5384615384615384,0.8571428571428571,0.5224803381397485,0.6256345177664975,0.6241226154070191,0.6256345177664975,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
head+lookahead+embedding25+depth,0.5517241379310345,0.45454545454545453,0.22500000000000003,0.23333333333333334,0.43213296398891965,0.5084745762711865,0.1764705882352941,0.7999999999999999,0.47058823529411764,0.26573426573426573,0.37499999999999994,0.35897435897435903,0.42857142857142855,0.5555555555555556,0.25,0.43478260869565216,0.41379310344827586,0.4799999999999999,0.22033898305084745,0.4177777777777777,0.6310679611650486,0.33333333333333337,0.5652173913043478,0.5268817204301075,0.19999999999999998,0.7027027027027025,0.0851063829787234,0.45833333333333326,0.4126942927376821,0.41355463347164595,0.4361377299457795,0.4622193713155795,0.47058823529411764,0.3389830508474576,0.14516129032258066,0.13725490196078433,0.2785714285714286,0.6,0.10526315789473684,0.7272727272727273,0.3333333333333333,0.17117117117117117,0.6,0.23333333333333334,1.0,0.7142857142857143,0.14814814814814814,0.3333333333333333,0.375,0.42857142857142855,0.12560386473429952,0.31125827814569534,0.52,1.0,0.40625,0.3656716417910448,0.13636363636363635,0.5652173913043478,0.045714285714285714,0.3235294117647059,0.3907099915770825,0.28422053231939165,0.357120147945836,0.3763349144962378,0.6666666666666666,0.6896551724137931,0.5,0.7777777777777778,0.9629629629629629,0.4411764705882353,0.5454545454545454,0.8888888888888888,0.8,0.59375,0.2727272727272727,0.7777777777777778,0.2727272727272727,0.45454545454545453,0.8,0.625,0.46153846153846156,0.5454545454545454,0.896551724137931,0.6351351351351351,0.8024691358024691,0.2,0.9285714285714286,0.9423076923076923,0.375,0.9285714285714286,0.6153846153846154,0.7857142857142857,0.6494931683981658,0.7588832487309645,0.7467780690257755,0.7588832487309645,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
